checked_at,AA1263,AA1264,AA1427,AA2223,AA2723,AA2941,AA3128,AA392,AA855,AA903,DL1642,DL2240,DL2251,DL2633,DL2767,DL2917,DL2985,UA1258,UA1310,UA1437,UA1657,UA1682,UA2092,UA2342,UA2389,UA2635,UA529,UA623,UA669
2026-08-21 07:25:01,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 07:34:56,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 07:44:36,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 07:54:51,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:04:56,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:14:56,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:24:54,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:34:57,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:44:50,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 08:54:51,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:04:50,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:14:57,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:24:59,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:34:57,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:44:56,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 09:54:52,,134.00,,,134.00,134.00,134.00,,,134.00,134.00,,,134.00,134.00,134.00,134.00,124.00,,,124.00,124.00,124.00,,,,124.00,,124.00
2026-08-21 10:05:00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 10:14:55,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 10:24:57,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 10:35:07,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 10:44:56,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 10:55:31,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:05:25,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:14:50,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:24:55,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:34:47,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:45:03,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 11:54:49,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:05:11,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:15:04,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:24:53,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:34:44,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:45:10,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 12:54:37,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:05:00,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:14:53,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:24:52,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:35:04,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:45:01,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 13:55:04,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:05:08,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:14:56,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:25:05,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:34:58,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:45:08,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 14:54:43,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:04:44,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:14:46,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:25:02,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:34:59,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:45:14,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 15:55:05,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:05:11,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:15:12,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:24:39,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:35:01,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:45:02,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 16:54:54,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:04:37,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:15:00,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:24:54,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:35:13,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:44:48,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 17:55:20,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:05:20,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:15:06,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:25:03,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:35:06,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:45:03,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 18:55:08,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:04:54,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:14:59,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:24:53,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:35:00,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:45:01,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 19:55:00,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:05:10,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:14:34,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:25:08,134.00,134.00,134.00,134.00,175.00,134.00,134.00,134.00,134.00,134.00,134.00,159.00,134.00,134.00,134.00,134.00,134.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:35:08,124.00,124.00,124.00,124.00,175.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:45:08,124.00,124.00,124.00,124.00,175.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 20:55:01,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:05:16,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:15:11,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:24:56,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:35:07,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:45:07,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 21:55:07,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:05:26,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:14:54,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:25:07,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:34:51,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:45:12,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 22:55:00,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:05:24,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:15:00,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:25:00,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:35:03,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:45:01,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-21 23:55:00,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:05:20,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:14:30,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:25:05,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:35:15,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:45:04,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 00:54:50,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
2026-08-22 01:05:03,124.00,124.00,124.00,124.00,189.00,124.00,124.00,124.00,124.00,124.00,124.00,154.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
